Sample ID	Crop	Taxonomy	Level of improvement	"Country, State"	Region
AGG41723CHIC6-B00005-8-77	chickpea	Cicer arietinum	Landrace	Iran	Middle East
AGG41725CHIC2-B00005-8-78	chickpea	Cicer arietinum	Advanced Cultivar	Unknown	Unknown
AGG41726CHIC2-B00005-8-79	chickpea	Cicer arietinum	Advanced Cultivar	India	South Asia
AGG41727CHIC2-B00005-8-80	chickpea	Cicer arietinum	Advanced Cultivar	India	South Asia
AGG41732CHIC2-B00005-8-81	chickpea	Cicer arietinum	Advanced Cultivar	Former Soviet Union	Other
AGG41734CHIC2-B00005-8-82	chickpea	Cicer arietinum	Advanced Cultivar	Former Soviet Union	Other
AGG41736CHIC2-B00005-8-83	chickpea	Cicer arietinum	Advanced Cultivar	Former Soviet Union	Other
AGG41737CHIC2-B00005-8-84	chickpea	Cicer arietinum	Advanced Cultivar	Former Soviet Union	Other
AGG41738CHIC2-B00005-8-85	chickpea	Cicer arietinum	Landrace	Former Soviet Union	Other
AGG41740CHIC2-B00005-8-86	chickpea	Cicer arietinum	Landrace	Former Soviet Union	Other
AGG41742CHIC2-B00005-8-87	chickpea	Cicer arietinum	Advanced Cultivar	Former Soviet Union	Other
AGG41743CHIC2-B00005-8-88	chickpea	Cicer arietinum	Advanced Cultivar	Ukraine	Eastern Europe
AGG41749CHIC2-B00005-8-90	chickpea	Cicer arietinum	Advanced Cultivar	Russian Federation	Eastern Europe
AGG41754CHIC2-B00005-8-91	chickpea	Cicer arietinum	Advanced Cultivar	Former Soviet Union	Other
AGG41755CHIC5-B00005-8-92	chickpea	Cicer arietinum	Advanced Cultivar	Former Soviet Union	Other
AGG41756CHIC2-B00005-8-93	chickpea	Cicer arietinum	Advanced Cultivar	Former Soviet Union	Other
AGG41757CHIC2-B00005-8-94	chickpea	Cicer arietinum	Landrace	Former Soviet Union	Other
AGG41759CHIC2-B00005-8-95	chickpea	Cicer arietinum	Advanced Cultivar	Former Soviet Union	Other
AGG42358CHIC2-B00005-11-02	chickpea	Cicer arietinum	Advanced Cultivar	India	South Asia
AGG42359CHIC2-B00005-11-03	chickpea	Cicer arietinum	Advanced Cultivar	India	South Asia
AGG42360CHIC2-B00005-11-04	chickpea	Cicer arietinum	Advanced Cultivar	India	South Asia
AGG42361CHIC2-B00005-11-05	chickpea	Cicer arietinum	Advanced Cultivar	India	South Asia
AGG42362CHIC2-B00005-11-06	chickpea	Cicer arietinum	Advanced Cultivar	India	South Asia
AGG42363CHIC2-B00005-11-07	chickpea	Cicer arietinum	Advanced Cultivar	India	South Asia
AGG42364CHIC2-B00005-11-08	chickpea	Cicer arietinum	Advanced Cultivar	India	South Asia
AGG42366CHIC2-B00005-11-09	chickpea	Cicer arietinum	Advanced Cultivar	India	South Asia
AGG42373CHIC2-B00005-11-10	chickpea	Cicer arietinum	Advanced Cultivar	Bangladesh	South Asia
AGG42374CHIC2-B00005-11-11	chickpea	Cicer arietinum	Advanced Cultivar	Bangladesh	South Asia
AGG42375CHIC2-B00005-11-12	chickpea	Cicer arietinum	Advanced Cultivar	Bangladesh	South Asia
AGG42377CHIC2-B00005-11-13	chickpea	Cicer arietinum	Advanced Cultivar	Bangladesh	South Asia
AGG42379CHIC2-B00005-11-14	chickpea	Cicer arietinum	Advanced Cultivar	Bangladesh	South Asia
AGG42382CHIC2-B00005-11-15	chickpea	Cicer arietinum	Advanced Cultivar	Bangladesh	South Asia
AGG42383CHIC2-B00005-11-16	chickpea	Cicer arietinum	Advanced Cultivar	Bangladesh	South Asia
AGG42385CHIC2-B00005-11-17	chickpea	Cicer arietinum	Advanced Cultivar	Bangladesh	South Asia
AGG42386CHIC2-B00005-11-18	chickpea	Cicer arietinum	Advanced Cultivar	Bangladesh	South Asia
AGG42387CHIC2-B00005-11-19	chickpea	Cicer arietinum	Advanced Cultivar	Bangladesh	South Asia
AGG42389CHIC2-B00005-11-20	chickpea	Cicer arietinum	Advanced Cultivar	Bangladesh	South Asia
AGG42390CHIC2-B00005-11-21	chickpea	Cicer arietinum	Advanced Cultivar	Bangladesh	South Asia
AGG42391CHIC2-B00005-11-22	chickpea	Cicer arietinum	Advanced Cultivar	Bangladesh	South Asia
AGG42393CHIC2-B00005-11-23	chickpea	Cicer arietinum	Advanced Cultivar	Bangladesh	South Asia
AGG42396CHIC2-B00005-11-24	chickpea	Cicer arietinum	Advanced Cultivar	Bangladesh	South Asia
AGG42398CHIC2-B00005-11-25	chickpea	Cicer arietinum	Advanced Cultivar	Bangladesh	South Asia
AGG42404CHIC2-B00005-11-26	chickpea	Cicer arietinum	Advanced Cultivar	Bangladesh	South Asia
AGG42406CHIC2-B00005-11-27	chickpea	Cicer arietinum	Advanced Cultivar	Bangladesh	South Asia
AGG42415CHIC2-B00005-11-28	chickpea	Cicer arietinum	Advanced Cultivar	India	South Asia
AGG42446CHIC2-B00005-11-29	chickpea	Cicer arietinum	Landrace	India	South Asia
AGG42473CHIC2-B00005-11-30	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42475CHIC2-B00005-11-31	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42490CHIC2-B00005-11-32	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42491CHIC2-B00005-11-33	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42494CHIC2-B00005-11-34	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42498CHIC2-B00005-11-35	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42501CHIC2-B00005-11-36	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42503CHIC2-B00005-11-37	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42506CHIC2-B00005-11-38	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42507CHIC2-B00005-11-39	chickpea	Cicer arietinum	Uncertain	Unknown	Unknown
AGG42510CHIC2-B00005-11-40	chickpea	Cicer arietinum	Uncertain	Unknown	Unknown
AGG42526CHIC2-B00005-11-41	chickpea	Cicer arietinum	Uncertain	Unknown	Unknown
AGG42527CHIC2-B00005-11-42	chickpea	Cicer arietinum	Uncertain	Unknown	Unknown
AGG42529CHIC2-B00005-11-43	chickpea	Cicer arietinum	Uncertain	Unknown	Unknown
AGG42531CHIC2-B00005-11-44	chickpea	Cicer arietinum	Uncertain	Unknown	Unknown
AGG42604CHIC1-B00005-11-45	chickpea	Cicer arietinum	Landrace	"India, Uttar Pradesh"	South Asia
AGG42605CHIC1-B00005-11-46	chickpea	Cicer arietinum	Landrace	"India, Uttar Pradesh"	South Asia
AGG42612CHIC1-B00005-11-47	chickpea	Cicer arietinum	Landrace	"India, Madhya Pradesh"	South Asia
AGG42684CHIC1-B00005-11-48	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42686CHIC1-B00005-11-49	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42687CHIC1-B00005-11-50	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42688CHIC1-B00005-11-51	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42689CHIC1-B00005-11-52	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42690CHIC1-B00005-11-53	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42693CHIC1-B00005-11-54	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42699CHIC2-B00005-11-55	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42700CHIC2-B00005-11-56	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42702CHIC1-B00005-11-57	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42703CHIC2-B00005-11-58	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42706CHIC1-B00005-11-59	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42710CHIC1-B00005-11-60	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42711CHIC1-B00005-11-61	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42713CHIC2-B00005-11-62	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42714CHIC1-B00005-11-63	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42717CHIC1-B00005-11-64	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42718CHIC2-B00005-11-65	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42719CHIC1-B00005-11-66	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42720CHIC1-B00005-11-67	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42724CHIC1-B00005-11-68	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42725CHIC1-B00005-11-69	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42738CHIC1-B00005-11-70	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42739CHIC1-B00005-11-71	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42740CHIC1-B00005-11-72	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42742CHIC1-B00005-11-73	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42743CHIC1-B00005-11-74	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42744CHIC1-B00005-11-75	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42745CHIC1-B00005-11-76	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42746CHIC1-B00005-11-77	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42747CHIC1-B00005-11-78	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42748CHIC1-B00005-11-79	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42749CHIC1-B00005-11-80	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42750CHIC1-B00005-11-81	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42751CHIC1-B00005-11-82	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42752CHIC1-B00005-11-83	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42753CHIC1-B00005-11-84	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42754CHIC1-B00005-11-85	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42755CHIC1-B00005-11-86	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42756CHIC1-B00005-11-87	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42758CHIC1-B00005-11-88	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42356CHIC2-B00005-11-89	chickpea	Cicer arietinum	Advanced Cultivar	India	South Asia
AGG42759CHIC1-B00005-11-90	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42760CHIC1-B00005-11-91	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42761CHIC1-B00005-11-92	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42762CHIC1-B00005-11-93	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42763CHIC1-B00005-11-94	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG42765CHIC1-B00005-11-95	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG40974CHIC2-B00005-6-02	chickpea	Cicer arietinum	Landrace	Iran	Middle East
AGG40976CHIC2-B00005-6-03	chickpea	Cicer arietinum	Landrace	"Pakistan, Punjab"	South Asia
AGG40977CHIC2-B00005-6-04	chickpea	Cicer arietinum	Landrace	Pakistan	South Asia
AGG40978CHIC2-B00005-6-05	chickpea	Cicer arietinum	Landrace	Iran	Middle East
AGG40979CHIC2-B00005-6-06	chickpea	Cicer arietinum	Landrace	"Iran, Esfahan"	Middle East
AGG40980CHIC2-B00005-6-07	chickpea	Cicer arietinum	Landrace	Former Soviet Union	Other
AGG40983CHIC2-B00005-6-08	chickpea	Cicer arietinum	Landrace	Tajikistan	Central Asia
AGG40984CHIC2-B00005-6-09	chickpea	Cicer arietinum	Landrace	"Russian Federation, Dagestan"	Eastern Europe
AGG40985CHIC2-B00005-6-10	chickpea	Cicer arietinum	Landrace	"Russian Federation, Krasnodar"	Eastern Europe
AGG40986CHIC2-B00005-6-11	chickpea	Cicer arietinum	Landrace	Former Soviet Union	Other
AGG40991CHIC2-B00005-6-12	chickpea	Cicer arietinum	Landrace	"Turkey, Manisa"	Middle East
AGG40992CHIC2-B00005-6-13	chickpea	Cicer arietinum	Landrace	"Turkey, Izmir"	Middle East
AGG40995CHIC2-B00005-6-14	chickpea	Cicer arietinum	Advanced Cultivar	"Turkey, Manisa"	Middle East
AGG40996CHIC2-B00005-6-15	chickpea	Cicer arietinum	Advanced Cultivar	"Turkey, Manisa"	Middle East
AGG40997CHIC2-B00005-6-16	chickpea	Cicer arietinum	Landrace	"Turkey, Balikesir"	Middle East
AGG40998CHIC2-B00005-6-17	chickpea	Cicer arietinum	Landrace	"Turkey, Izmir"	Middle East
AGG40999CHIC2-B00005-6-18	chickpea	Cicer arietinum	Advanced Cultivar	"Turkey, Balikesir"	Middle East
AGG41003CHIC5-B00005-6-19	chickpea	Cicer arietinum	Landrace	"Turkey, Balikesir"	Middle East
AGG41009CHIC2-B00005-6-20	chickpea	Cicer arietinum	Advanced Cultivar	"Turkey, Denizli"	Middle East
AGG41011CHIC5-B00005-6-21	chickpea	Cicer arietinum	Landrace	"Turkey, Mugla"	Middle East
AGG41012CHIC2-B00005-6-22	chickpea	Cicer arietinum	Advanced Cultivar	"Turkey, Mugla"	Middle East
AGG41013CHIC2-B00005-6-23	chickpea	Cicer arietinum	Landrace	"Turkey, Amasya"	Middle East
AGG41014CHIC2-B00005-6-24	chickpea	Cicer arietinum	Landrace	"Turkey, Amasya"	Middle East
AGG41015CHIC2-B00005-6-25	chickpea	Cicer arietinum	Advanced Cultivar	"Turkey, Tokat"	Middle East
AGG41016CHIC2-B00005-6-26	chickpea	Cicer arietinum	Landrace	"Turkey, Mardin"	Middle East
AGG41017CHIC2-B00005-6-27	chickpea	Cicer arietinum	Landrace	"Turkey, Mardin"	Middle East
AGG41018CHIC2-B00005-6-28	chickpea	Cicer arietinum	Landrace	"Turkey, Bitlis"	Middle East
AGG41019CHIC2-B00005-6-29	chickpea	Cicer arietinum	Landrace	"Turkey, Siirt"	Middle East
AGG41020CHIC2-B00005-6-30	chickpea	Cicer arietinum	Landrace	"Turkey, Bingol"	Middle East
AGG41021CHIC2-B00005-6-31	chickpea	Cicer arietinum	Landrace	"Turkey, Bingol"	Middle East
AGG41022CHIC2-B00005-6-32	chickpea	Cicer arietinum	Landrace	"Turkey, Tokat"	Middle East
AGG41024CHIC2-B00005-6-33	chickpea	Cicer arietinum	Advanced Cultivar	"Turkey, Tekirdag"	Middle East
AGG41026CHIC2-B00005-6-34	chickpea	Cicer arietinum	Landrace	"India, Delhi"	South Asia
AGG41027CHIC2-B00005-6-35	chickpea	Cicer arietinum	Landrace	"India, Delhi"	South Asia
AGG41030CHIC2-B00005-6-36	chickpea	Cicer arietinum	Landrace	"India, Delhi"	South Asia
AGG41032CHIC5-B00005-6-37	chickpea	Cicer arietinum	Landrace	Unknown	Unknown
AGG41038CHIC2-B00005-6-38	chickpea	Cicer arietinum	Landrace	Tajikistan	Central Asia
AGG41042CHIC2-B00005-6-39	chickpea	Cicer arietinum	Landrace	Ethiopia	Africa
AGG41044CHIC2-B00005-6-40	chickpea	Cicer arietinum	Landrace	Ethiopia	Africa
AGG41051CHIC2-B00005-6-41	chickpea	Cicer arietinum	Landrace	"Ethiopia, Gonder"	Africa
AGG41052CHIC2-B00005-6-42	chickpea	Cicer arietinum	Landrace	Ethiopia	Africa
AGG41055CHIC2-B00005-6-43	chickpea	Cicer arietinum	Landrace	Ethiopia	Africa
AGG41057CHIC2-B00005-6-44	chickpea	Cicer arietinum	Landrace	Ethiopia	Africa
AGG41058CHIC4-B00005-6-45	chickpea	Cicer arietinum	Landrace	Ethiopia	Africa
AGG41062CHIC2-B00005-6-46	chickpea	Cicer arietinum	Landrace	Ethiopia	Africa
AGG41069CHIC2-B00005-6-47	chickpea	Cicer arietinum	Landrace	Ethiopia	Africa
AGG41070CHIC2-B00005-6-48	chickpea	Cicer arietinum	Landrace	Ethiopia	Africa
AGG41081CHIC2-B00005-6-49	chickpea	Cicer arietinum	Advanced Cultivar	Former Soviet Union	Other
AGG41085CHIC4-B00005-6-50	chickpea	Cicer arietinum	Landrace	Lebanon	Middle East
AGG41086CHIC2-B00005-6-51	chickpea	Cicer arietinum	Landrace	Unknown	Unknown
AGG41090CHIC2-B00005-6-52	chickpea	Cicer arietinum	Advanced Cultivar	Afghanistan	South Asia
AGG41092CHIC2-B00005-6-53	chickpea	Cicer arietinum	Advanced Cultivar	Azerbaijan	Other
AGG41095CHIC2-B00005-6-54	chickpea	Cicer arietinum	Advanced Cultivar	Tajikistan	Central Asia
AGG41097CHIC2-B00005-6-55	chickpea	Cicer arietinum	Advanced Cultivar	Former Soviet Union	Other
AGG41103CHIC2-B00005-6-56	chickpea	Cicer arietinum	Advanced Cultivar	Pakistan	South Asia
AGG41105CHIC2-B00005-6-57	chickpea	Cicer arietinum	Advanced Cultivar	Former Soviet Union	Other
AGG41108CHIC2-B00005-6-58	chickpea	Cicer arietinum	Advanced Cultivar	Unknown	Unknown
AGG41109CHIC2-B00005-6-59	chickpea	Cicer arietinum	Advanced Cultivar	Spain	Southern Europe
AGG41114CHIC2-B00005-6-60	chickpea	Cicer arietinum	Advanced Cultivar	Spain	Southern Europe
AGG41115CHIC2-B00005-6-61	chickpea	Cicer arietinum	Advanced Cultivar	Spain	Southern Europe
AGG41116CHIC2-B00005-6-62	chickpea	Cicer arietinum	Advanced Cultivar	Spain	Southern Europe
AGG41118CHIC2-B00005-6-63	chickpea	Cicer arietinum	Advanced Cultivar	Spain	Southern Europe
AGG41120CHIC2-B00005-6-64	chickpea	Cicer arietinum	Advanced Cultivar	Spain	Southern Europe
AGG41121CHIC2-B00005-6-65	chickpea	Cicer arietinum	Advanced Cultivar	Spain	Southern Europe
AGG41122CHIC2-B00005-6-66	chickpea	Cicer arietinum	Advanced Cultivar	Spain	Southern Europe
AGG41123CHIC2-B00005-6-67	chickpea	Cicer arietinum	Advanced Cultivar	Spain	Southern Europe
AGG41124CHIC2-B00005-6-68	chickpea	Cicer arietinum	Advanced Cultivar	Spain	Southern Europe
AGG41126CHIC2-B00005-6-69	chickpea	Cicer arietinum	Advanced Cultivar	Spain	Southern Europe
AGG41127CHIC4-B00005-6-70	chickpea	Cicer arietinum	Advanced Cultivar	Spain	Southern Europe
AGG41132CHIC2-B00005-6-71	chickpea	Cicer arietinum	Advanced Cultivar	Netherlands	Western Europe
AGG41138CHIC2-B00005-6-72	chickpea	Cicer arietinum	Advanced Cultivar	Netherlands	Western Europe
AGG41145CHIC2-B00005-6-73	chickpea	Cicer arietinum	Landrace	"India, Bihar"	South Asia
AGG41147CHIC2-B00005-6-74	chickpea	Cicer arietinum	Advanced Cultivar	India	South Asia
AGG41149CHIC2-B00005-6-75	chickpea	Cicer arietinum	Advanced Cultivar	India	South Asia
AGG41151CHIC2-B00005-6-76	chickpea	Cicer arietinum	Advanced Cultivar	Afghanistan	South Asia
AGG41153CHIC2-B00005-6-77	chickpea	Cicer arietinum	Advanced Cultivar	Iran	Middle East
AGG41155CHIC5-B00005-6-78	chickpea	Cicer arietinum	Landrace	"Iran, Khorasan"	Middle East
AGG41160CHIC2-B00005-6-79	chickpea	Cicer arietinum	Advanced Cultivar	Turkey	Middle East
AGG41161CHIC2-B00005-6-80	chickpea	Cicer arietinum	Advanced Cultivar	India	South Asia
AGG41162CHIC2-B00005-6-81	chickpea	Cicer arietinum	Advanced Cultivar	Iran	Middle East
AGG41169CHIC2-B00005-6-82	chickpea	Cicer arietinum	Advanced Cultivar	India	South Asia
AGG41170CHIC2-B00005-6-83	chickpea	Cicer arietinum	Advanced Cultivar	India	South Asia
AGG41171CHIC2-B00005-6-84	chickpea	Cicer arietinum	Advanced Cultivar	"India, Punjab"	South Asia
AGG41174CHIC2-B00005-6-85	chickpea	Cicer arietinum	Advanced Cultivar	India	South Asia
AGG41175CHIC2-B00005-6-86	chickpea	Cicer arietinum	Advanced Cultivar	India	South Asia
AGG41176CHIC2-B00005-6-87	chickpea	Cicer arietinum	Advanced Cultivar	India	South Asia
AGG41180CHIC2-B00005-6-88	chickpea	Cicer arietinum	Advanced Cultivar	India	South Asia
AGG40973CHIC2-B00005-6-89	chickpea	Cicer arietinum	Landrace	Iran	Middle East
AGG41181CHIC2-B00005-6-90	chickpea	Cicer arietinum	Advanced Cultivar	India	South Asia
AGG41184CHIC2-B00005-6-91	chickpea	Cicer arietinum	Advanced Cultivar	Iran	Middle East
AGG41186CHIC2-B00005-6-92	chickpea	Cicer arietinum	Advanced Cultivar	"India, Madhya Pradesh"	South Asia
AGG41187CHIC2-B00005-6-93	chickpea	Cicer arietinum	Advanced Cultivar	India	South Asia
AGG41189CHIC2-B00005-6-94	chickpea	Cicer arietinum	Advanced Cultivar	India	South Asia
AGG41190CHIC2-B00005-6-95	chickpea	Cicer arietinum	Advanced Cultivar	Egypt	Africa
AGG40736CHIC2-B00005-5-02	chickpea	Cicer arietinum	Advanced Cultivar	"India, Andhra Pradesh"	South Asia
AGG40737CHIC2-B00005-5-03	chickpea	Cicer arietinum	Advanced Cultivar	India	South Asia
AGG40740CHIC2-B00005-5-04	chickpea	Cicer arietinum	Landrace	Iran	Middle East
AGG40751CHIC5-B00005-5-05	chickpea	Cicer arietinum	Landrace	"Turkey, Balikesir"	Middle East
AGG40759CHIC2-B00005-5-06	chickpea	Cicer arietinum	Advanced Cultivar	India	South Asia
AGG40762CHIC2-B00005-5-07	chickpea	Cicer arietinum	Advanced Cultivar	Unknown	Unknown
AGG40764CHIC2-B00005-5-08	chickpea	Cicer arietinum	Advanced Cultivar	Unknown	Unknown
AGG40765CHIC2-B00005-5-09	chickpea	Cicer arietinum	Advanced Cultivar	Unknown	Unknown
AGG40766CHIC2-B00005-5-10	chickpea	Cicer arietinum	Advanced Cultivar	Unknown	Unknown
AGG40767CHIC2-B00005-5-11	chickpea	Cicer arietinum	Advanced Cultivar	Unknown	Unknown
AGG40768CHIC2-B00005-5-12	chickpea	Cicer arietinum	Advanced Cultivar	Unknown	Unknown
AGG40769CHIC2-B00005-5-13	chickpea	Cicer arietinum	Advanced Cultivar	Unknown	Unknown
AGG40771CHIC2-B00005-5-14	chickpea	Cicer arietinum	Advanced Cultivar	Unknown	Unknown
AGG40773CHIC2-B00005-5-15	chickpea	Cicer arietinum	Advanced Cultivar	Unknown	Unknown
AGG40774CHIC2-B00005-5-16	chickpea	Cicer arietinum	Advanced Cultivar	Unknown	Unknown
AGG40775CHIC2-B00005-5-17	chickpea	Cicer arietinum	Advanced Cultivar	Unknown	Unknown
AGG40776CHIC2-B00005-5-18	chickpea	Cicer arietinum	Advanced Cultivar	Unknown	Unknown
AGG40777CHIC2-B00005-5-19	chickpea	Cicer arietinum	Advanced Cultivar	Unknown	Unknown
AGG40778CHIC2-B00005-5-20	chickpea	Cicer arietinum	Advanced Cultivar	Unknown	Unknown
AGG40779CHIC2-B00005-5-21	chickpea	Cicer arietinum	Advanced Cultivar	Unknown	Unknown
AGG40780CHIC2-B00005-5-22	chickpea	Cicer arietinum	Advanced Cultivar	Unknown	Unknown
AGG40781CHIC2-B00005-5-23	chickpea	Cicer arietinum	Advanced Cultivar	Unknown	Unknown
AGG40782CHIC2-B00005-5-24	chickpea	Cicer arietinum	Advanced Cultivar	Unknown	Unknown
AGG40783CHIC2-B00005-5-25	chickpea	Cicer arietinum	Advanced Cultivar	Unknown	Unknown
AGG40784CHIC2-B00005-5-26	chickpea	Cicer arietinum	Advanced Cultivar	Unknown	Unknown
AGG40785CHIC2-B00005-5-27	chickpea	Cicer arietinum	Advanced Cultivar	Unknown	Unknown
AGG40786CHIC2-B00005-5-28	chickpea	Cicer arietinum	Advanced Cultivar	Unknown	Unknown
AGG40788CHIC2-B00005-5-29	chickpea	Cicer arietinum	Advanced Cultivar	Unknown	Unknown
AGG40789CHIC2-B00005-5-30	chickpea	Cicer arietinum	Advanced Cultivar	Unknown	Unknown
AGG40795CHIC2-B00005-5-31	chickpea	Cicer arietinum	Advanced Cultivar	Unknown	Unknown
AGG40796CHIC2-B00005-5-32	chickpea	Cicer arietinum	Advanced Cultivar	India	South Asia
AGG40798CHIC2-B00005-5-33	chickpea	Cicer arietinum	Advanced Cultivar	Unknown	Unknown
AGG40799CHIC2-B00005-5-34	chickpea	Cicer arietinum	Advanced Cultivar	Unknown	Unknown
AGG40800CHIC2-B00005-5-35	chickpea	Cicer arietinum	Advanced Cultivar	Unknown	Unknown
AGG40801CHIC2-B00005-5-36	chickpea	Cicer arietinum	Advanced Cultivar	Unknown	Unknown
